10001110
10010100
10010110
10010001
10001001
10010001
10001010
10011000



10000101
10001100
10000000
1111100
1111010
10001001
10000001
1111011



1011000
1100010
1011100
1010100
1001111
1010111



110000010
110001010
110001100
110001010
110000011
110000011
110000010



